trial,phase_distance,phase_0,phase_1,phase_2,phase_3
57,2.9753962108161605,2.2507883846461094e-06,0.9281854043345092,0.824636946653035,0.03303603223724068
58,2.221900975227165,2.2507908835271524e-06,0.07948934174310743,0.8173003124139164,0.49308183300277797
59,3.2992990686170143,2.2507883846461094e-06,0.8326751525072196,0.524283827842575,0.9536488417980831
60,2.5897068866630475,2.2507883846461094e-06,0.8498056509558517,0.003533298825459177,0.11106080900356542
61,2.3891229236056692,2.2507908835271524e-06,0.9522498920847025,0.8811735339219307,0.6901275502222688
62,2.1972881636635666,2.2507896340869776e-06,0.5968437334392575,0.15780560317412298,0.10710792347989877
63,2.901536764411293,2.2507908835271524e-06,0.8320226188643741,0.6144239492565235,0.7442862348859387
64,2.88354612988667,2.2507908835271524e-06,0.004336545724416858,0.44245554962632455,0.3917701401868805
65,2.492670556212795,2.2507908835271524e-06,0.2834976429993755,0.7133114144246953,0.7638863272587764
66,2.7430066051393087,2.2507908835271524e-06,0.42517850390651035,0.6314495284667146,0.03517366194996329
67,2.266130212860779,2.2507908835271524e-06,0.3203987456360284,0.8842689263037105,0.1167526023597615
68,2.3327908860676425,2.2507908835271524e-06,0.7046563468875005,0.9728549908153981,0.9748201886538279
69,2.0840424758973612,2.2507908835271524e-06,0.5958659029353661,0.9915967892201707,0.9828994567552787
70,2.1591002613044945,2.2507896340869776e-06,0.7906979513329553,0.8862113162537077,0.2766968291734691
71,2.0537172263861443,2.2507908835271524e-06,0.04923247930698947,0.9830300468768414,0.411499142254819
72,3.0374987828093487,2.2507908835271524e-06,0.022111040121729066,0.727557436559682,0.1699024962901762
73,1.98156456285345,2.2507896340869776e-06,0.41108012850378944,0.39915918993402894,0.48353953904125935
74,2.4432763385740213,2.2507908835271524e-06,0.7195860547375943,0.16144711149231802,0.12595237350947253
75,2.148579605107937,2.2507908835271524e-06,0.9140365583813951,0.14206936957695,0.43676222036740314
76,1.5579089897913418,2.2507883846461094e-06,0.641283942716009,0.05442642859470607,0.2841905460879938
77,0.8419962457470762,2.2507908835271524e-06,0.5708340435586563,0.026144040446908663,0.6134783297221853
78,2.6976924589818703,2.2507908835271524e-06,0.7103636427570557,0.5416186515437482,0.7371333720013595
79,1.9446875037798759,2.2507908835271524e-06,0.6292351468138835,0.7330345354806262,0.6615744308320242
80,2.7148977044237785,2.2507908835271524e-06,0.9625877853163125,0.8690844845089456,0.814312322456546
81,1.905805377723261,2.2507908835271524e-06,0.3477364754211054,0.30990054562136626,0.4645356568436972
82,2.7248972141009276,2.2507908835271524e-06,0.13492311662091916,0.4843538089133403,0.44663620045944114
83,1.8626478906928063,2.2507896340869776e-06,0.5923829766826406,0.6727378029932971,0.573348493718681
84,2.5476168902743814,2.2507908835271524e-06,0.8262428557218604,0.6146152873307384,0.5407087815256004
85,3.1212400722894222,2.2507896340869776e-06,0.05815940799439445,0.45623567579821084,0.7459677755066282
86,1.4378247078558741,2.2507908835271524e-06,0.5549195710112946,0.06576789543592487,0.2674545474643938
87,3.3363458459177195,2.2507883846461094e-06,0.9135653752040638,0.38684720894329705,0.9503570585227783
88,2.6337272373367875,2.2507896340869776e-06,0.6672228364621164,0.24486333867258697,0.011258136666514488
89,2.996875997418907,2.2507908835271524e-06,0.11173206453220919,0.5191521430082942,0.29279594579360985
90,2.0805267807896115,2.2507908835271524e-06,0.43887802262836306,0.9226546116204052,0.9648232524903566
91,1.5819560018333556,2.2507908835271524e-06,0.44905463065195306,0.21178145423165087,0.6550794535184828
92,2.0171063189371967,2.2507883846461094e-06,0.5157405706371279,0.7303456842831313,0.7350643418189016
93,2.842111247088582,2.2507908835271524e-06,0.7491295476837931,0.3691341319174424,0.1907573064887336
94,2.117925526030471,2.2507908835271524e-06,0.4402143416340036,0.5093790828236678,0.5955344477940121
95,1.5791011808513777,2.2507896340869776e-06,0.5122828597167606,0.06285254132692088,0.22332291159905257
96,1.3012150409592256,2.2507908835271524e-06,0.5023036368574851,0.8923543929387338,0.31094975544982356
97,2.9067719955376643,2.2507883846461094e-06,0.363484884738778,0.5209985310559615,0.07622218059154244
98,2.1858741110401994,2.2507896340869776e-06,0.3045765504981609,0.2934408375934065,0.34160501615645955
99,2.5971350527011,2.2507908835271524e-06,0.589198829149047,0.46195653231070605,0.21011291411733476
100,2.922641582335874,2.2507908835271524e-06,0.8595960986797657,0.41037023719554877,0.716306980231048
101,2.110057439538607,2.2507908835271524e-06,0.5861921951580245,0.0673330571159994,0.016064250348388952
102,2.6661261078448204,2.2507908835271524e-06,0.03729778153648053,0.9520850921248332,0.15987840898318811
103,2.7347974580369363,2.2507921329666335e-06,0.8115794326756806,0.26932977592951285,0.2112506469477721
104,2.1095943406523836,2.2507883846461094e-06,0.37686188453748926,0.03972298408542279,0.931782574175271
105,2.8109281686775813,2.2507883846461094e-06,0.9951195462348831,0.7492865364088996,0.7415043979012584
